StandID,INVYR,TRAIN
40220080010497_2,2010,train
40220080010497_3,2010,train
22398480010497_1,2003,train
22398480010497_2,2003,train
22398480010497_3,2003,train
24839184010900_2,2004,train
22827651010497_1,2006,train
22827651010497_2,2006,train
22827651010497_4,2006,train
40220571010497_1,2010,train
40220571010497_2,2010,train
40220571010497_3,2010,train
40220571010497_4,2010,train
24123071010900_1,2002,train
24123071010900_3,2002,train
22398591010497_2,2003,train
22398591010497_3,2003,train
22398591010497_4,2003,train
8615827010901_1,2006,train
8615827010901_3,2006,train
40220127010497_1,2010,train
40220127010497_2,2010,train
40220127010497_4,2010,train
29882786010497_1,2009,train
29882786010497_2,2009,train
22398439010497_1,2003,train
22398439010497_3,2003,train
22398439010497_4,2003,train
40220747010497_2,2010,train
40220747010497_4,2010,train
22398400010497_1,2003,train
22398400010497_4,2003,train
29883253010497_1,2009,train
29883253010497_2,2009,train
29883253010497_4,2009,train
24188643010900_2,2002,train
24188643010900_3,2002,train
24188643010900_4,2002,train
24872315010900_1,2004,train
24872315010900_3,2004,train
24872315010900_4,2004,train
40220858010497_1,2010,train
40220858010497_3,2010,train
22931096010497_1,2008,train
22931096010497_2,2008,train
22931096010497_4,2008,train
25072862010900_2,2004,train
25072862010900_3,2004,train
29395531010497_1,2008,train
29395531010497_4,2008,train
25096104010900_1,2004,train
25068897010900_1,2004,train
25068897010900_2,2004,train
25068897010900_3,2004,train
25068897010900_4,2004,train
22398884010497_1,2005,train
22398884010497_3,2005,train
22398884010497_4,2005,train
22399039010497_3,2005,train
13037626010497_1,2005,train
13037626010497_2,2005,train
13037626010497_3,2005,train
13037626010497_4,2005,train
22399024010497_1,2005,train
22399024010497_2,2005,train
22399024010497_3,2005,train
25075762010900_1,2004,train
25075762010900_2,2004,train
25075762010900_3,2004,train
29881873010497_1,2009,train
29881873010497_2,2009,train
29881873010497_3,2009,train
29881873010497_4,2009,train
22398250010497_3,2002,train
22398250010497_4,2002,train
29395560010497_1,2008,train
40220886010497_3,2010,train
24539568010900_1,2003,train
24539568010900_3,2003,train
8629982010901_1,2006,train
40403444010497_4,2010,train
22399256010497_1,2006,train
29883210010497_1,2009,train
29883210010497_2,2009,train
29883210010497_3,2009,train
13198438010497_4,2004,train
29881974010497_4,2009,train
29395659010497_1,2008,train
29395659010497_2,2008,train
29395659010497_3,2008,train
29883020010497_1,2009,train
29883020010497_3,2009,train
29883020010497_4,2009,train
193209099020004_1,2007,train
193209099020004_2,2007,train
193209099020004_3,2007,train
193209099020004_4,2007,train
22933131010497_1,2008,train
22933131010497_2,2008,train
24465574010900_1,2003,train
24465574010900_2,2003,train
24465574010900_3,2003,train
24465574010900_4,2003,train
22954705010497_1,2007,train
22954705010497_3,2007,train
22954705010497_4,2007,train
24138390010900_1,2002,train
24138390010900_2,2002,train
24138390010900_4,2002,train
40220814010497_2,2010,train
12970308010497_1,2005,train
12970308010497_2,2005,train
12970308010497_3,2005,train
12970308010497_4,2005,train
29883021010497_2,2009,train
29883021010497_4,2009,train
22933299010497_1,2008,train
22398331010497_1,2002,train
22398331010497_2,2002,train
29883336010497_1,2009,train
29883336010497_3,2009,train
29883336010497_4,2009,train
40220807010497_2,2010,train
40220348010497_1,2010,train
40220348010497_2,2010,train
40220348010497_3,2010,train
40220348010497_4,2010,train
22398487010497_2,2003,train
22398487010497_3,2003,train
22398487010497_4,2003,train
29883552010497_2,2009,train
22954795010497_1,2007,train
22954795010497_3,2007,train
22954795010497_4,2007,train
22399016010497_1,2005,train
22399016010497_3,2005,train
29395633010497_2,2008,train
29395633010497_3,2008,train
22398565010497_2,2003,train
22398565010497_4,2003,train
22398577010497_1,2003,train
22398577010497_3,2003,train
24463987010900_1,2003,train
24463987010900_4,2003,train
29395551010497_1,2008,train
29395551010497_2,2008,train
29395551010497_3,2008,train
29395551010497_4,2008,train
13055470010497_2,2005,train
13055470010497_3,2005,train
22954490010497_1,2007,train
22954490010497_2,2007,train
22954490010497_4,2007,train
8638476010901_4,2006,train
22399187010497_4,2006,train
13008616010497_1,2005,train
13008616010497_2,2005,train
13008616010497_4,2005,train
40220112010497_1,2010,train
40220112010497_2,2010,train
40220112010497_3,2010,train
40220631010497_1,2010,train
40220631010497_3,2010,train
40220631010497_4,2010,train
22398594010497_1,2003,train
22398594010497_3,2003,train
29395523010497_2,2008,train
24861254010900_2,2004,train
29883402010497_1,2009,train
22398637010497_1,2004,train
22398637010497_2,2004,train
22398637010497_3,2004,train
22398637010497_4,2004,train
13023777010497_1,2005,train
13023777010497_2,2005,train
13023777010497_3,2005,train
13023777010497_4,2005,train
22954596010497_3,2007,train
40220114010497_4,2010,train
29882832010497_1,2009,train
29882832010497_4,2009,train
22931136010497_1,2008,train
22931136010497_2,2008,train
22931136010497_3,2008,train
22931136010497_4,2008,train
8650805010901_1,2006,train
8650805010901_4,2006,train
24840109010900_1,2004,train
24840109010900_3,2004,train
24840109010900_4,2004,train
22398525010497_1,2003,train
22398525010497_2,2003,train
22398525010497_3,2003,train
12979119010497_1,2005,train
12979119010497_2,2005,train
12979119010497_4,2005,train
22954389010497_2,2007,train
22954389010497_3,2007,train
22954389010497_4,2007,train
22932970010497_1,2008,train
22932970010497_2,2008,train
22932970010497_3,2008,train
22932970010497_4,2008,train
40220821010497_2,2010,train
29881968010497_1,2009,train
29881968010497_3,2009,train
29881968010497_4,2009,train
25068518010900_1,2004,train
25068518010900_3,2004,train
13199766010497_1,2004,train
13199766010497_2,2004,train
13199766010497_3,2004,train
13199766010497_4,2004,train
22827688010497_2,2007,train
22827688010497_3,2007,train
22827688010497_4,2007,train
22398444010497_3,2003,train
22398444010497_4,2003,train
22398326010497_1,2002,train
22398326010497_2,2002,train
22398326010497_3,2002,train
24159855010900_3,2002,train
24159855010900_4,2002,train
22398883010497_2,2005,train
24497597010900_4,2003,train
22930959010497_1,2008,train
22930959010497_3,2008,train
22930959010497_4,2008,train
24543974010900_1,2003,train
24543974010900_2,2003,train
24543974010900_3,2003,train
24543974010900_4,2003,train
29395511010497_1,2008,train
29395511010497_2,2008,train
29395511010497_4,2008,train
22399079010497_2,2005,train
22399079010497_4,2005,train
25096600010900_1,2004,train
25096600010900_2,2004,train
25096600010900_3,2004,train
25096600010900_4,2004,train
29395687010497_2,2008,train
22398857010497_4,2004,train
12992742010497_2,2005,train
12992742010497_3,2005,train
22399077010497_1,2005,train
22399077010497_2,2005,train
22399077010497_4,2005,train
22398384010497_1,2002,train
22398384010497_2,2002,train
22398384010497_3,2002,train
22931167010497_1,2008,train
22931167010497_2,2008,train
22931167010497_3,2008,train
22931167010497_4,2008,train
29881549010497_1,2009,train
29881549010497_2,2009,train
29881549010497_4,2009,train
29882045010497_2,2009,train
29882045010497_3,2009,train
24869389010900_1,2004,train
24208346010900_1,2002,train
24208346010900_2,2002,train
22399014010497_2,2005,train
22399014010497_4,2005,train
22399182010497_1,2006,train
22399182010497_2,2006,train
22399182010497_4,2006,train
22954695010497_1,2007,train
22954695010497_2,2007,train
12965290010497_2,2005,train
29394740010497_1,2007,train
29394740010497_2,2007,train
29394740010497_3,2007,train
29394740010497_4,2007,train
22399250010497_2,2006,train
22399250010497_3,2006,train
22399250010497_4,2006,train
40220823010497_2,2010,train
40220823010497_4,2010,train
29395544010497_2,2008,train
29395544010497_3,2008,train
29395544010497_4,2008,train
24542842010900_1,2003,train
22399023010497_1,2005,train
22399023010497_3,2005,train
22399023010497_4,2005,train
40403573010497_4,2010,train
29883204010497_1,2009,train
29883204010497_2,2009,train
29883204010497_4,2009,train
24185701010900_1,2002,train
24185701010900_2,2002,train
24185701010900_4,2002,train
40220530010497_1,2010,train
40220530010497_2,2010,train
40220530010497_4,2010,train
29883284010497_1,2009,train
29883284010497_2,2009,train
22398707010497_2,2004,train
22398707010497_3,2004,train
22398707010497_4,2004,train
29395593010497_1,2008,train
22933074010497_2,2008,train
22933074010497_4,2008,train
22399231010497_1,2006,train
12966246010497_1,2005,train
29883134010497_1,2009,train
29883134010497_2,2009,train
29883134010497_4,2009,train
22398493010497_3,2003,train
22398493010497_4,2003,train
12981004010497_1,2005,train
12981004010497_2,2005,train
29883137010497_1,2009,train
29883137010497_2,2009,train
29883137010497_3,2009,train
29883137010497_4,2009,train
40220830010497_1,2010,train
22954473010497_1,2007,train
22954473010497_3,2007,train
22954473010497_4,2007,train
22827758010497_1,2006,train
22827758010497_2,2006,train
22827758010497_3,2006,train
22827758010497_4,2006,train
29395637010497_1,2008,train
29395637010497_2,2008,train
29395637010497_4,2008,train
29883385010497_1,2009,train
29883385010497_3,2009,train
40220397010497_4,2010,train
22399026010497_1,2005,train
22399026010497_3,2005,train
22399026010497_4,2005,train
22954808010497_2,2007,train
22954808010497_3,2007,train
22954808010497_4,2007,train
29395685010497_2,2008,train
22931293010497_1,2008,train
22931293010497_2,2008,train
22931293010497_3,2008,train
22931293010497_4,2008,train
40220212010497_1,2010,train
40220212010497_2,2010,train
40220212010497_4,2010,train
29883076010497_4,2009,train
22398567010497_1,2003,train
22398567010497_2,2003,train
22398567010497_3,2003,train
22398567010497_4,2003,train
22399031010497_2,2005,train
22398726010497_2,2004,train
22398726010497_3,2004,train
13021550010497_1,2005,train
13021550010497_2,2005,train
13021550010497_3,2005,train
13021550010497_4,2005,train
29395549010497_1,2008,train
29395549010497_2,2008,train
22398301010497_1,2002,train
24523379010900_2,2003,train
24523379010900_3,2003,train
24191612010900_1,2002,train
24191612010900_2,2002,train
24191612010900_3,2002,train
22933200010497_1,2008,train
22933200010497_3,2008,train
22933200010497_4,2008,train
24833598010900_1,2004,train
24833598010900_3,2004,train
22398864010497_1,2005,train
22398864010497_2,2005,train
22398864010497_3,2005,train
22398864010497_4,2005,train
24509014010900_3,2003,train
29882718010497_1,2009,train
29882718010497_4,2009,train
29881640010497_2,2009,train
29881640010497_3,2009,train
29881640010497_4,2009,train
22398582010497_2,2003,train
22398582010497_3,2003,train
22954361010497_1,2007,train
22954361010497_3,2007,train
22954361010497_4,2007,train
29883325010497_1,2009,train
29883325010497_3,2009,train
29883325010497_4,2009,train
22933043010497_1,2008,train
22933043010497_2,2008,train
22933043010497_3,2008,train
22933043010497_4,2008,train
22932900010497_1,2008,train
22932900010497_3,2008,train
22932900010497_4,2008,train
22398477010497_1,2002,train
22398477010497_2,2002,train
22398477010497_4,2002,train
13053798010497_1,2005,train
13053798010497_2,2005,train
13053798010497_3,2005,train
24535669010900_1,2003,train
24535669010900_3,2003,train
13060802010497_1,2005,train
13060802010497_2,2005,train
13060802010497_4,2005,train
22399276010497_1,2006,train
22399276010497_2,2006,train
22399276010497_3,2006,train
22399276010497_4,2006,train
24172809010900_1,2002,train
24172809010900_4,2002,train
40220759010497_1,2010,train
40220759010497_2,2010,train
40220759010497_3,2010,train
40220759010497_4,2010,train
22399266010497_4,2006,train
13025401010497_1,2005,train
13025401010497_2,2005,train
13025401010497_3,2005,train
13025401010497_4,2005,train
24496392010900_1,2003,train
24496392010900_2,2003,train
24835589010900_2,2004,train
24835589010900_4,2004,train
24464894010900_1,2003,train
24464894010900_4,2003,train
22398473010497_1,2003,train
22398473010497_2,2003,train
22398473010497_3,2003,train
22398473010497_4,2003,train
40220711010497_1,2010,train
40220711010497_2,2010,train
40220711010497_3,2010,train
40220711010497_4,2010,train
22954609010497_2,2007,train
22954609010497_3,2007,train
22954609010497_4,2007,train
24182317010900_1,2002,train
24182317010900_2,2002,train
24182317010900_4,2002,train
22398490010497_2,2003,train
22398490010497_3,2003,train
22398490010497_4,2003,train
22932883010497_1,2008,train
22932883010497_2,2008,train
22932883010497_4,2008,train
13028303010497_1,2005,train
13028303010497_2,2005,train
13028303010497_3,2005,train
13028303010497_4,2005,train
22398563010497_1,2003,train
22398563010497_2,2003,train
22398563010497_3,2003,train
22398563010497_4,2003,train
12976065010497_4,2005,train
22931036010497_2,2008,train
22931036010497_4,2008,train
29395689010497_2,2008,train
29395689010497_4,2008,train
29395018010497_1,2008,train
40220379010497_2,2010,train
40220379010497_3,2010,train
40220379010497_4,2010,train
29883152010497_1,2009,train
29883152010497_2,2009,train
29883152010497_4,2009,train
24153161010900_1,2002,train
24153161010900_2,2002,train
24153161010900_3,2002,train
24135336010900_1,2002,train
29395678010497_2,2008,train
29395678010497_4,2008,train
13028606010497_1,2005,train
13028606010497_2,2005,train
13028606010497_4,2005,train
22933063010497_1,2008,train
8637978010901_2,2006,train
22933117010497_3,2008,train
22398199010497_2,2002,train
22398199010497_3,2002,train
22398199010497_4,2002,train
40220897010497_2,2010,train
40220897010497_4,2010,train
8622241010901_1,2006,train
8622241010901_2,2006,train
8622241010901_3,2006,train
8622241010901_4,2006,train
40220820010497_1,2010,train
40220820010497_2,2010,train
40220820010497_4,2010,train
24484302010900_1,2003,train
24484302010900_2,2003,train
24484302010900_3,2003,train
8634359010901_1,2006,train
8634359010901_4,2006,train
22398779010497_1,2004,train
22398779010497_2,2004,train
22398779010497_3,2004,train
22398779010497_4,2004,train
24208121010900_1,2002,train
24208121010900_3,2002,train
24208121010900_4,2002,train
29882616010497_2,2009,train
29882616010497_3,2009,train
29882950010497_2,2009,train
12999481010497_2,2005,train
22398390010497_2,2003,train
22398390010497_3,2003,train
22398390010497_4,2003,train
29394999010497_1,2008,train
29394999010497_2,2008,train
29394999010497_3,2008,train
29394999010497_4,2008,train
193209048020004_1,2007,train
193209048020004_2,2007,train
193209048020004_3,2007,train
193209048020004_4,2007,train
22398212010497_1,2002,train
22398212010497_2,2002,train
22398836010497_1,2004,train
22398836010497_2,2004,train
22398836010497_3,2004,train
29395602010497_1,2008,train
29395602010497_2,2008,train
29395602010497_3,2008,train
29395602010497_4,2008,train
22398638010497_1,2004,train
22398638010497_3,2004,train
29882806010497_1,2009,train
29882806010497_3,2009,train
29882806010497_4,2009,train
22398203010497_1,2002,train
22398203010497_2,2002,train
